school,address,profileId,reason,sourceUrl,verificationSource
西安思源学院,校本部：陕西省西安市东郊水安路28号,863,仅定位至城市，县区待核,,
通辽职业学院,内蒙古自治区通辽经济技术开发区那达慕文化园西侧,861,仅定位至城市，县区待核,,
通辽职业学院,吐尔基山大街(北绕城线)与保康路交汇处南450米,861,仅定位至城市，县区待核,,
天津商务职业学院,海河教育园校区：天津市海河教育园区雅观路23号,855,仅定位至城市，县区待核,,
南阳理工学院,河南省南阳市长江路80号,853,仅定位至城市，县区待核,,
安阳工学院,河南省安阳市黄河大道西段,834,仅定位至城市，县区待核,,
河南师范大学,校本部：河南省新乡市建设东路46号,833,仅定位至城市，县区待核,,
河南师范大学,科技创新港校区：新乡市平原示范区黄河大道河南师范大学科技创新港,833,仅定位至城市，县区待核,,
武汉商学院,后官湖校区：湖北省武汉市武汉经济技术开发区东风大道816号,815,仅定位至城市，县区待核,,
武汉商学院,马影河校区：湖北省武汉经开区周家河北路以北、育文路两侧、育源路以南,815,仅定位至城市，县区待核,,
湖北中医药高等专科学校,南校区：湖北省荆州市学苑路87号,811,仅定位至城市，县区待核,,
湖北中医药高等专科学校,城中校区：湖北省荆州市人民路4号,811,仅定位至城市，县区待核,,
湖北职业技术学院,湖北省孝感市玉泉路17号,810,仅定位至城市，县区待核,,
四川工业科技学院,绵竹校区：四川省德阳市绵竹新市经济开发区,801,仅定位至城市，县区待核,,
四川建筑职业技术大学,德阳校区：四川省德阳市嘉陵江西路4号,793,仅定位至城市，县区待核,,
广安职业技术学院,奎阁校区：四川省广安市经济技术开发区老关庙路东段1号,792,仅定位至城市，县区待核,,
雅安职业技术学院,经开区校区：四川省雅安市经济开发区学道街659号,790,仅定位至城市，县区待核,,
四川职业技术学院,校本部：四川省遂宁市学府北路1号,789,仅定位至城市，县区待核,,
四川职业技术学院,射洪校区：四川省遂宁市射洪经开区富民路177号,789,仅定位至城市，县区待核,,
四川托普信息技术职业学院,四川省成都市高新区西区大道2000号,788,仅定位至城市，县区待核,,
南通大学,啬园校区：江苏省南通市啬园路9号,787,仅定位至城市，县区待核,,
辽宁工程技术大学,阜新校区玉龙校园：辽宁省阜新市玉龙路88号,786,仅定位至城市，县区待核,,
成都职业技术学院,高新校区：成都市高新区益州大道北段15号,774,仅定位至城市，县区待核,,
成都职业技术学院,花源校区：成都市新津县花源镇花源大道310号,774,仅定位至城市，县区待核,,
成都工业学院,花牌坊校区：四川省成都市花牌坊街2号,769,仅定位至城市，县区待核,,
成都工业学院,宜宾校区：四川省宜宾市临港经济技术开发区大学路三段9号,769,仅定位至城市，县区待核,,
牡丹江大学,穆棱校区：黑龙江省牡丹江市穆棱经济开发区,766,仅定位至城市，县区待核,,
哈尔滨信息工程学院,哈东校区：黑龙江省哈尔滨市宾西技术开发区大学城9号,763,仅定位至城市，县区待核,,
哈尔滨信息工程学院,江北校区：黑龙江省哈尔滨市利民开发区学院路950号,763,仅定位至城市，县区待核,,
河北政法职业学院,五七路校区（老校区）：河北省学府支路（原五七路）21号,757,仅定位至城市，县区待核,,
石家庄邮电职业技术学院,西校区：河北省石家庄市体育南大街318号,746,仅定位至城市，县区待核,,
石家庄邮电职业技术学院,东校区：河北省石家庄市翟营南大街51号,746,仅定位至城市，县区待核,,
黑龙江三江美术职业学院,哈尔滨新校区：哈尔滨龙美路1号（长江路南段,740,仅定位至城市，县区待核,,
黑龙江三江美术职业学院,香坊区与阿城区交界处）,740,仅定位至城市，县区待核,,
黑龙江农垦职业学院,江北校区：黑龙江省哈尔滨市利民经济技术开发区学院路660号,737,仅定位至城市，县区待核,,
黑龙江农垦职业学院,宾西校区：黑龙江省哈尔滨市宾西开发区大学城1号,737,仅定位至城市，县区待核,,
廊坊职业技术学院,大学城校区：河北省廊坊市开发区东方大学城二期,730,仅定位至城市，县区待核,,
廊坊职业技术学院,西校区：河北省廊坊市爱民西道42号,730,仅定位至城市，县区待核,,
廊坊职业技术学院,北校区：河北省廊坊市新源道2号,730,仅定位至城市，县区待核,,
河北交通职业技术学院,主校区：石家庄市高新区槐安东路339号,729,仅定位至城市，县区待核,,
石家庄科技信息职业学院,灵寿校区： 石家庄灵寿经济开发区人民东路,728,仅定位至城市，县区待核,,
河北旅游职业学院,河北省承德市高新技术产业开发区,726,仅定位至城市，县区待核,,
河北软件职业技术学院,校本部：河北省保定市东风东路999号,717,仅定位至城市，县区待核,,
邯郸职业技术学院,中国河北省邯郸市渚河路141号,704,仅定位至城市，县区待核,,
石家庄铁路职业技术学院,长安校区：河北省石家庄市四水厂路18号,702,仅定位至城市，县区待核,,
石家庄职业技术学院,正定校区：河北省石家庄市正定新区天宁路226号、227号,701,仅定位至城市，县区待核,,
沧州职业技术学院,渤海校区：河北省沧州渤海新区中捷产业园区文汇路,700,仅定位至城市，县区待核,,
张家口职业技术学院,主校区：河北省张家口市经开区胜利南路50号,696,仅定位至城市，县区待核,,
河北民族师范学院,河北省承德市高新技术产业开发区学院路西2号,691,仅定位至城市，县区待核,,
河北石油职业技术大学,河北省承德市高新技术产业开发区学院路2号,689,仅定位至城市，县区待核,,
河北水利电力学院,河北省沧州市黄河西路49号,688,仅定位至城市，县区待核,,
北华航天工业学院,廊坊校区：河北省廊坊市爱民东道133号,687,仅定位至城市，县区待核,,
北华航天工业学院,固安校区：河北省廊坊市固安高新技术产业开发区航天大道7号,687,仅定位至城市，县区待核,,
电子科技大学,清水河校区：四川省成都市高新区西源大道2006号,661,仅定位至城市，县区待核,,
中山火炬职业技术学院,广东省中山市火炬开发区中山港大道60号,648,仅定位至城市，县区待核,,
深圳职业技术大学,深汕校区：广东省深圳市深汕合作区赤石镇大水口村,646,仅定位至城市，县区待核,,
广州民航职业技术学院,白云机场校区：广东省广州市白云国际机场空港北横六路,635,仅定位至城市，县区待核,,
石家庄学院,南校区：河北省石家庄市高新技术产业开发区珠峰大街288号,628,仅定位至城市，县区待核,,
石家庄学院,北校区：河北省石家庄市高新技术产业开发区长江大道6号,628,仅定位至城市，县区待核,,
衡水学院,校本部：河北省衡水市和平西路1088号,627,仅定位至城市，县区待核,,
衡水学院,滨湖校区：衡水市滨湖新区龙腾路1999号,627,仅定位至城市，县区待核,,
河北体育学院,校本部：河北省石家庄市学府路82号,626,仅定位至城市，县区待核,,
河北体育学院,正定新区校区：河北省石家庄正定新区恒阳路61号,626,仅定位至城市，县区待核,,
廊坊师范学院,廊坊校区：河北省廊坊市爱民西道100号,625,仅定位至城市，县区待核,,
唐山师范学院,大学道校区：河北省唐山市建设北路156号,624,仅定位至城市，县区待核,,
唐山师范学院,学院路校区：河北省唐山市学院路41号,624,仅定位至城市，县区待核,,
广东工贸职业技术学院,1098号,613,仅定位至城市，县区待核,,
邢台学院,主校区：河北省邢台市桥东区泉北东大街88号,609,仅定位至城市，县区待核,,
邢台学院,机电工程学院校区：河北省邢台市桥西区泉北西大街1169号,609,仅定位至城市，县区待核,,
河北工程大学,河北省邯郸经济技术开发区太极路19号,602,仅定位至城市，县区待核,,
河北北方学院,校本部：河北省张家口市高新区钻石南路11号,601,仅定位至城市，县区待核,,
河北北方学院,北校区：河北省张家口市长青路14号,601,仅定位至城市，县区待核,,
河北农业大学,渤海校区：河北省沧州市中捷产业园区渤海路1号,598,仅定位至城市，县区待核,,
华北理工大学,河北省唐山市曹妃甸新城渤海大道21号,597,仅定位至城市，县区待核,,
河北医科大学,建华校区南院：河北省石家庄市东岗路48号,596,仅定位至城市，县区待核,,
河北师范大学,裕华校区：河北省石家庄市南二环东路20号,595,仅定位至城市，县区待核,,
河北师范大学,红旗校区：河北省石家庄市红旗大街469号,595,仅定位至城市，县区待核,,
北京工商大学,良乡校区：北京市良乡高教园区,570,仅定位至城市，县区待核,,
中央美术学院,上海校区：上海市临港南汇新城镇环湖南二路1099号,564,仅定位至城市，县区待核,,
烟台大学,八角湾校区：山东省烟台市黄渤海新区八角湾滨海地带,554,仅定位至城市，县区待核,,
泰山学院,北校区：山东省泰安市东岳大街525号,550,仅定位至城市，县区待核,,
泰山学院,南校区：山东省泰安市高新技术开发区凤天路789号,550,仅定位至城市，县区待核,,
齐鲁工业大学,彩石校区：山东省济南市经十东路28789号,547,仅定位至城市，县区待核,,
山东农业大学,岱宗校区：山东省泰安市岱宗大街61号,542,仅定位至城市，县区待核,,
玉林师范学院,西校区：广西壮族自治区玉林市教育中路299号,539,仅定位至城市，县区待核,,
玉林师范学院,东校区：广西壮族自治区玉林市教育东路东1303号,539,仅定位至城市，县区待核,,
山东科技大学,青岛校区：山东省青岛市经济技术开发区前湾港路579号,537,仅定位至城市，县区待核,,
山东交通学院,长清校区：山东省济南市长清大学科技园海棠路5001号,534,仅定位至城市，县区待核,,
山东交通学院,东校区（南院）：山东省济南市燕子山西路40号,534,仅定位至城市，县区待核,,
山东交通学院,东校区（北院）：山东省济南市桑园路52号,534,仅定位至城市，县区待核,,
桂林理工大学,南宁安吉校区：广西壮族自治区南宁市安吉大道15号,533,仅定位至城市，县区待核,,
内蒙古财经大学,西校区：内蒙古呼和浩特市北二环路185号,529,仅定位至城市，县区待核,,
内蒙古财经大学,东校区：内蒙古呼和浩特海拉尔大街47号,529,仅定位至城市，县区待核,,
山东建筑大学,山东省济南市临港开发区凤鸣路1000号,528,仅定位至城市，县区待核,,
内蒙古医科大学,金山校区：内蒙古自治区呼和浩特市金山经济技术开发区,525,仅定位至城市，县区待核,,
内蒙古师范大学,赛罕校区：内蒙古呼和浩特市昭乌达路81号,519,仅定位至城市，县区待核,,
内蒙古师范大学,盛乐校区：内蒙古呼和浩特市和林格尔盛乐经济园区,519,仅定位至城市，县区待核,,
遵义医科大学,新蒲校区：贵州省遵义市新蒲新区校园1号路,518,仅定位至城市，县区待核,,
贵州医科大学,云漫湖校区：贵州省贵安新区安康大道6号,515,仅定位至城市，县区待核,,
贵州医科大学,北校区：贵州省贵阳市北京路9号,515,仅定位至城市，县区待核,,
贵州师范大学,花溪校区：贵州省贵安新区花溪大学城贵州师范大学东区,514,仅定位至城市，县区待核,,
内蒙古工业大学,康巴什校区：内蒙古鄂尔多斯市高新技术产业开发区,508,仅定位至城市，县区待核,,
内蒙古工业大学,金川校区：内蒙古自治区呼和浩特市经济技术开发区金川工业园区,508,仅定位至城市，县区待核,,
青岛科技大学,崂山校区：山东省青岛市松岭路99号,507,仅定位至城市，县区待核,,
青岛科技大学,四方校区：山东省青岛市郑州路53号,507,仅定位至城市，县区待核,,
青岛科技大学,济南校区：山东省济南市文化东路80号,507,仅定位至城市，县区待核,,
青岛科技大学,中德校区：山东省青岛市西海岸新区团结路3698号,507,仅定位至城市，县区待核,,
海南大学,儋州校区：海南省儋州市那大镇宝岛新村,504,仅定位至城市，县区待核,,
海南大学,崖州湾科教园校区：三亚市崖州湾科技城规划一路,504,仅定位至城市，县区待核,,
河西学院,校本部：甘肃省张掖市环城北路846号,502,仅定位至城市，县区待核,,
河西学院,医学校区：甘肃省张掖市丹霞东路24号,502,仅定位至城市，县区待核,,
甘肃中医药大学,和平校区：甘肃省兰州市和平开发区中医大道1号,498,仅定位至城市，县区待核,,
西北师范大学,云亭校区：甘肃省兰州市安宁东路967号,495,仅定位至城市，县区待核,,
许昌学院,八一路校区：河南省许昌市八一路88号,493,仅定位至城市，县区待核,,
许昌学院,兴华路校区：河南省许昌市兴华路2111号,493,仅定位至城市，县区待核,,
西北民族大学,西北新村校区：甘肃省兰州市西北新村1号,480,仅定位至城市，县区待核,,
郑州航空工业管理学院,大学路校区：河南省郑州市大学中路2号,479,仅定位至城市，县区待核,,
郑州航空工业管理学院,龙子湖校区：河南省郑州市郑东新区文苑西路15号,479,仅定位至城市，县区待核,,
闽江大学,校本部：福建省福州市大学城溪源宫路200号,477,仅定位至城市，县区待核,,
黄河科技学院,南校区：河南省郑州市紫荆山南路666号,469,仅定位至城市，县区待核,,
黄河科技学院,济源校区：河南省济源市济源大道666号,469,仅定位至城市，县区待核,,
黄河科技学院,北校区：河南省郑州市航海中路94号,469,仅定位至城市，县区待核,,
河南工业大学,莲花街校区：河南省郑州市国家高新技术开发区莲花街100号,466,仅定位至城市，县区待核,,
华北水利水电大学,龙子湖校区：河南省郑州市郑东新区金水东路136号,464,仅定位至城市，县区待核,,
河南理工大学,南校区：河南省焦作市高新区世纪路2001号,463,仅定位至城市，县区待核,,
河南农业大学,龙子湖校区：河南省郑州市郑东新区平安大道218号,462,仅定位至城市，县区待核,,
郑州轻工业大学,科学校区：河南省郑州市高新技术产业开发区科学大道136号,458,仅定位至城市，县区待核,,
武汉体育学院,武当山校区：湖北省十堰市武当山旅游经济特区,448,仅定位至城市，县区待核,,
东北石油大学,大庆校区：黑龙江省大庆市高新技术产业开发区学府街99号,446,仅定位至城市，县区待核,,
东北石油大学,秦皇岛校区：河北省秦皇岛市河北大街西段550号,446,仅定位至城市，县区待核,,
武汉工程大学,流芳校区：湖北省武汉市东湖新技术开发区光谷一路206号,434,仅定位至城市，县区待核,,
哈尔滨医科大学,大庆校区：黑龙江省大庆市高新区新阳路39号,429,仅定位至城市，县区待核,,
黑龙江八一农垦大学,黑龙江省大庆市高新区新风路5号,427,仅定位至城市，县区待核,,
中南财经政法大学,南湖校区：湖北省武汉市东湖高新技术开发区南湖大道182号,414,仅定位至城市，县区待核,,
吉林体育学院,南岭校区：吉林省长春市自由大路2476号,413,仅定位至城市，县区待核,,
吉林体育学院,临河校区：吉林省长春市经开区临河街5699号,413,仅定位至城市，县区待核,,
吉林财经大学,吉林省长春市净月大街3699号,412,仅定位至城市，县区待核,,
吉林外国语大学,吉林省长春市净月国家高新技术产业开发区净月大街3658号,411,仅定位至城市，县区待核,,
白城师范学院,经开校区：吉林省白城市吉林白城经济开发区保平街道阳光社区中兴西大路57号,410,仅定位至城市，县区待核,,
白城师范学院,新立校区（白城师范学院分院）：吉林省白城市吉林白城经济开发区幸福街道二三七社区白平公路50-34号,410,仅定位至城市，县区待核,,
长春中医药大学,净月校区：吉林省长春市净月开发区博硕路1035号,404,仅定位至城市，县区待核,,
吉林化工大学,双吉校区：吉林省吉林市经济技术开发区双吉街,400,仅定位至城市，县区待核,,
吉林建筑大学,吉林省长春市净月开发区新城大街5088号,395,仅定位至城市，县区待核,,
南华大学,雨母校区：湖南省衡阳市高新区衡州大道228号,391,仅定位至城市，县区待核,,
吉林师范大学,长春校区：吉林省长春市高新区卓越大街399号,390,仅定位至城市，县区待核,,
长春师范大学,乐群校区：吉林省长春市吉林大路3291号,387,仅定位至城市，县区待核,,
长春师范大学,北湖校区：吉林省长春市高新技术产业开发区奋进乡一间堡社区,387,仅定位至城市，县区待核,,
西安培华学院,高新校区：陕西省西安市高新区白沙路南段2号,383,仅定位至城市，县区待核,,
长春工业大学,北湖校区：吉林省长春市高新技术产业开发区北区北远达大街3000号,381,仅定位至城市，县区待核,,
长春大学,高新校区（西校区）：吉林省长春市长春高新技术产业开发区双德街道科苑社区卫星路8326号,377,仅定位至城市，县区待核,,
西北政法大学,长安校区：陕西省西安市西长安街558号,376,仅定位至城市，县区待核,,
西北政法大学,雁塔校区：陕西省西安市长安南路300号,376,仅定位至城市，县区待核,,
北华大学,师范分院校区：吉林省吉林市吉林高新技术产业开发区高新街道日升社区吉林大街22号,374,仅定位至城市，县区待核,,
北华大学,南校区：吉林省吉林市吉林高新技术产业开发区高新街道师苑社区吉林大街15号,374,仅定位至城市，县区待核,,
青海民族大学,东序校区：青海省西宁市八一中路3号,372,仅定位至城市，县区待核,,
青海民族大学,西昆校区：青海省西宁市八一中路72号,372,仅定位至城市，县区待核,,
青海民族大学,博雅校区：青海省西宁市曹二路52号,372,仅定位至城市，县区待核,,
青海民族大学,文实校区：青海省西宁市夏都大街78号,372,仅定位至城市，县区待核,,
青海民族大学,南山校区：青海省西宁市南山东路15号,372,仅定位至城市，县区待核,,
青海师范大学,城西校区：青海省西宁市城西五四西路38号,370,仅定位至城市，县区待核,,
宝鸡文理学院,蟠龙校区：陕西省宝鸡市蟠龙新区龙翔大道003号,369,仅定位至城市，县区待核,,
陕西中医药大学,南校区：陕西省西咸新区西咸大道,365,仅定位至城市，县区待核,,
西藏大学,教育城校区：西藏自治区拉萨市教育城,364,仅定位至城市，县区待核,,
西安邮电大学,雁塔校区：陕西省西安市长安南路563号,363,仅定位至城市，县区待核,,
云南艺术学院,麻园校区：云南省昆明市科业路23号,360,仅定位至城市，县区待核,,
陕西科技大学,太华路校区：陕西省西安市太华北路43号,357,仅定位至城市，县区待核,,
西安建筑科技大学,草堂校区：陕西省西安市草堂寺景区草寺东路,351,仅定位至城市，县区待核,,
昆明医科大学,人民西路校区：云南省昆明市人民西路191号,347,仅定位至城市，县区待核,,
云南师范大学,一二·一西南联大校区：云南省昆明市一二·一大街298号,344,仅定位至城市，县区待核,,
昆明理工大学,嵩明校区：云南省昆明市嵩明职教新城空港大道1号,342,仅定位至城市，县区待核,,
昆明理工大学,莲华校区：云南省昆明市一二一大街文昌路68号,342,仅定位至城市，县区待核,,
昆明理工大学,新迎校区：云南省昆明市环城东路50号,342,仅定位至城市，县区待核,,
铜陵学院,翠湖校区：安徽省铜陵市翠湖四路1335号,340,仅定位至城市，县区待核,,
铜陵学院,育秀校区：安徽省铜陵市北京中路297号,340,仅定位至城市，县区待核,,
延安大学,新城校区：陕西省延安市新区公学北路1号,336,仅定位至城市，县区待核,,
西安交通大学,雁塔校区：西安市朱雀大街205号,330,仅定位至城市，县区待核,,
华东政法大学,松江校区：上海市松江大学园区龙源路555号,323,仅定位至城市，县区待核,,
安徽建筑大学,紫云路校区：合肥市经济技术开发区紫云路292号,322,仅定位至城市，县区待核,,
安徽工程大学,国际工程师学院校区：安徽省芜湖市经济技术开发区赤铸山东路100号,316,仅定位至城市，县区待核,,
安徽师范大学,赭山校区：安徽省芜湖市北京中路2号,314,仅定位至城市，县区待核,,
安徽师范大学,天门山校区：安徽省芜湖市九华北路171号,314,仅定位至城市，县区待核,,
韶关学院,校本部：广东省韶关市大学路288号,298,仅定位至城市，县区待核,,
韶关学院,黄田坝校区：广东省韶关市惠民北路64号韶关学院,298,仅定位至城市，县区待核,,
韩山师范学院,校本部：广东省潮州市区桥东,297,仅定位至城市，县区待核,,
韩山师范学院,东区：广东省潮州市官塘工业园区,297,仅定位至城市，县区待核,,
广东药科大学,中山校区：广东省中山市五桂山镇长命水大道9-13号,296,仅定位至城市，县区待核,,
广东医科大学,东莞校区：广东省东莞市松山湖科技产业园区新城大道1号,294,仅定位至城市，县区待核,,
东莞理工学院,松山湖校区：广东省东莞市松山湖高新技术产业开发区大学路1号,291,仅定位至城市，县区待核,,
东莞理工学院,莞城校区：广东省东莞市莞城区学院路251号,291,仅定位至城市，县区待核,,
广东工业大学,揭阳校区：广东省揭阳市粤东新城大学路,286,仅定位至城市，县区待核,,
汕头大学,桑浦山校区：广东省汕头市大学路243号,283,仅定位至城市，县区待核,,
汕头大学,东海岸校区：广东省汕头市翠峰路5号,283,仅定位至城市，县区待核,,
太原师范学院,南内环校区：山西省太原市南内环街189号,282,仅定位至城市，县区待核,,
太原师范学院,黄陵校区： 山西省太原市黄陵路19号,282,仅定位至城市，县区待核,,
太原师范学院,侯家巷校区：山西省太原市侯家巷9号,282,仅定位至城市，县区待核,,
忻州师范学院,校本部：山西省忻州市顿奇东街1号,280,仅定位至城市，县区待核,,
长治医学院,校本部：山西省长治市解放东街161号,279,仅定位至城市，县区待核,,
长治医学院,五龙校区：山西省长治市长治县英雄南路1688号,279,仅定位至城市，县区待核,,
山西财经大学,坞城校区：山西省太原市坞城路140号,275,仅定位至城市，县区待核,,
山西财经大学,迎泽校区：山西省太原市南内环街135号,275,仅定位至城市，县区待核,,
西南医科大学,忠山校区：四川省泸州市忠山路3段319号,274,仅定位至城市，县区待核,,
四川轻化工大学,宜宾校区：四川省宜宾市三江新区白塔路1号,273,仅定位至城市，县区待核,,
成都信息工程大学,航空港校区：四川省成都市西南航空港经济开发区学府路一段24号,270,仅定位至城市，县区待核,,
中国民用航空飞行学院,成都天府校区：四川省成都市东部新区未来科技城福田街道,267,仅定位至城市，县区待核,,
中国美术学院,张江校区：上海市浦东区张江高科技园区泾牛路249号,259,仅定位至城市，县区待核,,
浙江财经大学,下沙校区：浙江省杭州市下沙高教园区学源街18号,258,仅定位至城市，县区待核,,
绍兴大学,校本部：浙江省绍兴市环城西路508号,255,仅定位至城市，县区待核,,
杭州师范大学,仓前校区：浙江省杭州市余杭塘路2318号,252,仅定位至城市，县区待核,,
杭州师范大学,下沙校区：浙江省杭州市江干区下沙高教园区学林街16号,252,仅定位至城市，县区待核,,
温州医科大学,学院路校区：温州市学院西路82号,251,仅定位至城市，县区待核,,
浙江科技大学,小和山校区：浙江省杭州市留和路318号,246,仅定位至城市，县区待核,,
西华大学,宜宾校区：四川省宜宾市临港经济技术开发区大学城路三段1号,245,仅定位至城市，县区待核,,
嘉兴大学,梁林校区：浙江省嘉兴市广穹路899号,244,仅定位至城市，县区待核,,
浙江师范大学,金华校区：浙江省金华市迎宾大道688号,241,仅定位至城市，县区待核,,
浙江师范大学,杭州校区：浙江省杭州市萧山高教园区耕文路1108号,241,仅定位至城市，县区待核,,
新疆财经大学,校本部：新疆维吾尔自治区乌鲁木齐市北京中路449号,237,仅定位至城市，县区待核,,
新疆医科大学,新医路校区：新疆维吾尔自治区乌鲁木齐市新医路393号,234,仅定位至城市，县区待核,,
成都理工大学,宜宾校区：四川省宜宾市临港经济技术开发区大学城路三段218号,232,仅定位至城市，县区待核,,
西南民族大学,武侯校区：四川省成都市一环路南四段16号,231,仅定位至城市，县区待核,,
沈阳工业大学,中央校区：辽宁省沈阳市经济技术开发区沈辽西路111号,227,仅定位至城市，县区待核,,
沈阳工业大学,国家大学科技园：沈阳经济技术开发区四号街20号,227,仅定位至城市，县区待核,,
沈阳药科大学,南校区：辽宁省本溪市高新技术产业开发区华佗大街26号,226,仅定位至城市，县区待核,,
大连交通大学,旅顺口校区：辽宁省大连市旅顺经济技术开发区兴发路216号,220,仅定位至城市，县区待核,,
大连医科大学,辽宁省大连市旅顺南路西段9号,219,仅定位至城市，县区待核,,
大连外国语大学,旅顺校区：辽宁省大连市旅顺南路西段6号,216,仅定位至城市，县区待核,,
沈阳化工大学,沈阳经济技术开发区11号街,215,仅定位至城市，县区待核,,
渤海大学,松山校区：辽宁省锦州市松山新区科技路19号,214,仅定位至城市，县区待核,,
大连民族大学,开发区校区：大连经济技术开发区辽河西路18号,208,仅定位至城市，县区待核,,
大连民族大学,金石滩校区：大连金石滩旅游度假区金石路31号,208,仅定位至城市，县区待核,,
辽宁中医药大学,大连校区：辽宁省大连市双D港生命1路77号,205,仅定位至城市，县区待核,,
沈阳医学院,辽宁省沈阳市黄河北大街146号,202,仅定位至城市，县区待核,,
鲁迅美术学院,大连金石滩校区：辽宁省大连市金州新区金石滩金石路39号,200,仅定位至城市，县区待核,,
石河子大学,中校区：新疆维吾尔自治区石河子市北四路280号,199,仅定位至城市，县区待核,,
石河子大学,北校区：新疆石河子市北四路221号石河子大学北区,199,仅定位至城市，县区待核,,
石河子大学,南校区：新疆石河子市北二路石河子大学南区,199,仅定位至城市，县区待核,,
石河子大学,东校区：新疆石河子市北四东路石河子大学东区,199,仅定位至城市，县区待核,,
石河子大学,北苑新区：新疆石河子市北五路石河子大学北苑新区,199,仅定位至城市，县区待核,,
四川美术学院,悦来校区：重庆市两江新区嘉陵江畔、悦来江湾,196,仅定位至城市，县区待核,,
九江学院,主校区：江西省九江市前进东路551号,194,仅定位至城市，县区待核,,
九江学院,浔东校区：江西省九江市浔阳东路320号,194,仅定位至城市，县区待核,,
江西科技师范大学,红角洲校区：江西省南昌市红角洲学府大道589号,190,仅定位至城市，县区待核,,
江西科技师范大学,枫林校区：江西省南昌市昌北经济开发区枫林大道605号,190,仅定位至城市，县区待核,,
赣南师范大学,蓉江校区：江西省赣州市蓉江新区师大南路1号,189,仅定位至城市，县区待核,,
景德镇陶瓷大学,湘湖校区：江西省景德镇市湘湖路99号,183,仅定位至城市，县区待核,,
西南政法大学,两江校区：重庆市两江新区宝圣大道301号,180,仅定位至城市，县区待核,,
南昌航空大学,前湖校区：江西省南昌市红谷滩新区丰和南大道696号,177,仅定位至城市，县区待核,,
东华理工大学,南昌校区：江西省南昌市经开区广兰大道418号,176,仅定位至城市，县区待核,,
江西财经大学,蛟桥园校区：江西省南昌市昌北国家经济技术开发区双港东大街169号,175,仅定位至城市，县区待核,,
江西财经大学,麦庐园校区：江西省南昌市昌北国家经济技术开发区玉屏大道,175,仅定位至城市，县区待核,,
江西财经大学,枫林园校区：江西省南昌市昌北国家经济技术开发区枫林大道632号,175,仅定位至城市，县区待核,,
江西财经大学,青山园校区：江西省南昌市青山南路596号,175,仅定位至城市，县区待核,,
江西师范大学,瑶湖校区：江西省南昌市紫阳大道99号,174,仅定位至城市，县区待核,,
江西师范大学,青山湖校区（科学技术学院）：江西省南昌市北京西路437号,174,仅定位至城市，县区待核,,
扬州大学,荷花池校区：江苏省扬州市大学南路88号,173,仅定位至城市，县区待核,,
扬州大学,文汇路校区：江苏省扬州市文汇东路48号,173,仅定位至城市，县区待核,,
扬州大学,江阳路北校区：江苏省扬州市江阳中路136号,173,仅定位至城市，县区待核,,
扬州大学,江阳路南校区：江苏省扬州市江阳中路131号,173,仅定位至城市，县区待核,,
江西农业大学,南北校区：江西省南昌市经济技术开发区志敏大道1101号,172,仅定位至城市，县区待核,,
南京工业大学,江浦校区：江苏省南京市江北新区浦珠南路30号,171,仅定位至城市，县区待核,,
江苏大学,校本部：江苏省镇江市学府路301号,170,仅定位至城市，县区待核,,
江苏师范大学,泉山校区：江苏省徐州市铜山新区上海路101号,167,仅定位至城市，县区待核,,
南京信息工程大学,校本部：江苏省南京市宁六路219号,166,仅定位至城市，县区待核,,
南京信息工程大学,无锡校区（已转设为无锡学院）：江苏省无锡市锡山大道333号,166,仅定位至城市，县区待核,,
江西理工大学,南昌校区：江西省南昌市昌北开发区双港东大街1180号,165,仅定位至城市，县区待核,,
苏州科技大学,天平校区：江苏省苏州市高新区长江路55号,163,仅定位至城市，县区待核,,
南京中医药大学,汉中门校区：江苏省南京市汉中路282号,162,仅定位至城市，县区待核,,
南京中医药大学,泰州校区：江苏省泰州市医药高新技术产业开发区匡时路6号,162,仅定位至城市，县区待核,,
江苏科技大学,长山校区：江苏省镇江市丹徒新区长晖路666号,161,仅定位至城市，县区待核,,
江苏科技大学,梦溪校区：江苏省镇江市梦溪路2号,161,仅定位至城市，县区待核,,
南京邮电大学,仙林校区：江苏省南京市仙林大学城文苑路9号,160,仅定位至城市，县区待核,,
南京邮电大学,三牌楼校区：江苏省南京市新模范马路66号,160,仅定位至城市，县区待核,,
南京邮电大学,锁金村校区：江苏省南京市龙蟠路177号,160,仅定位至城市，县区待核,,
杭州电子科技大学,下沙校区：浙江省杭州市杭州经济开发区白杨街道2号大街1158号,159,仅定位至城市，县区待核,,
杭州电子科技大学,下沙东校区：浙江省杭州市江干区金沙东路,159,仅定位至城市，县区待核,,
盐城工学院,希望大道校区：江苏省盐城市希望大道中路1号,154,仅定位至城市，县区待核,,
盐城工学院,建军东路校区：江苏省盐城市建军东路211号,154,仅定位至城市，县区待核,,
淮安大学,枚乘路校区：江苏省淮安市枚乘东路1号,152,仅定位至城市，县区待核,,
南京艺术学院,江苏省南京市北京西路74号,149,仅定位至城市，县区待核,,
南京工程学院,江苏省南京市江宁科学园弘景大道1号,146,仅定位至城市，县区待核,,
北京理工大学,珠海校区：广东省珠海市唐家湾金凤路6号,143,仅定位至城市，县区待核,,
东北师范大学,净月大街校区：吉林省长春市净月开发区净月大街2555号,142,仅定位至城市，县区待核,,
大连理工大学,开发区校区：辽宁省大连市金普新区图强路321号,138,仅定位至城市，县区待核,,
